Fecha,Periodo,Monto
11/09/2007,1942,11.1057
12/09/2007,1943,11.072
13/09/2007,1944,11.0743
14/09/2007,1945,11.111
17/09/2007,1946,11.1471
18/09/2007,1947,11.0959
19/09/2007,1948,10.9871
20/09/2007,1949,10.9687
21/09/2007,1950,10.9517
24/09/2007,1951,10.9391
25/09/2007,1952,10.9438
26/09/2007,1953,10.9243
27/09/2007,1954,10.9203
28/09/2007,1955,10.9315
01/10/2007,1956,10.9224
02/10/2007,1957,10.921
03/10/2007,1958,10.8685
04/10/2007,1959,10.8963
05/10/2007,1960,10.8557
08/10/2007,1961,10.8589
09/10/2007,1962,10.8379
10/10/2007,1963,10.8383
11/10/2007,1964,10.8101
12/10/2007,1965,10.8252
15/10/2007,1966,10.8133
16/10/2007,1967,10.8418
17/10/2007,1968,10.8181
18/10/2007,1969,10.8133
19/10/2007,1970,10.7976
22/10/2007,1971,10.8404
23/10/2007,1972,10.824
24/10/2007,1973,10.8348
25/10/2007,1974,10.8291
26/10/2007,1975,10.7523
29/10/2007,1976,10.7112
30/10/2007,1977,10.7198
31/10/2007,1978,10.7023
01/11/2007,1979,10.6639
05/11/2007,1980,10.7308
06/11/2007,1981,10.7046
07/11/2007,1982,10.7435
08/11/2007,1983,10.8108
09/11/2007,1984,10.8808
12/11/2007,1985,10.9378
13/11/2007,1986,10.8941
14/11/2007,1987,10.8685
15/11/2007,1988,10.9145
16/11/2007,1989,10.9353
20/11/2007,1990,10.9687
21/11/2007,1991,11.0037
22/11/2007,1992,10.979
23/11/2007,1993,10.9733
26/11/2007,1994,10.981
27/11/2007,1995,10.9695
28/11/2007,1996,10.9345
29/11/2007,1997,10.9417
30/11/2007,1998,10.8968
03/12/2007,1999,10.9124
04/12/2007,2000,10.9059
05/12/2007,2001,10.8592
06/12/2007,2002,10.8367
07/12/2007,2003,10.8128
10/12/2007,2004,10.8185
11/12/2007,2005,10.8025
13/12/2007,2006,10.8376
14/12/2007,2007,10.8249
17/12/2007,2008,10.846
18/12/2007,2009,10.8553
19/12/2007,2010,10.8412
20/12/2007,2011,10.8363
21/12/2007,2012,10.8203
24/12/2007,2013,10.8132
26/12/2007,2014,10.8105
27/12/2007,2015,10.8662
28/12/2007,2016,10.9043
31/12/2007,2017,10.9157
02/01/2008,2018,10.8972
03/01/2008,2019,10.8842
04/01/2008,2020,10.9277
07/01/2008,2021,10.9208
08/01/2008,2022,10.885
09/01/2008,2023,10.962
10/01/2008,2024,10.9572
11/01/2008,2025,10.9318
14/01/2008,2026,10.914
15/01/2008,2027,10.9203
16/01/2008,2028,10.9458
17/01/2008,2029,10.9445
18/01/2008,2030,10.9235
21/01/2008,2031,10.9813
22/01/2008,2032,10.9232
23/01/2008,2033,10.9522
24/01/2008,2034,10.8934
25/01/2008,2035,10.8698
28/01/2008,2036,10.8784
29/01/2008,2037,10.8444
30/01/2008,2038,10.8374
31/01/2008,2039,10.8262
01/02/2008,2040,10.8138
05/02/2008,2041,10.8289
06/02/2008,2042,10.8227
07/02/2008,2043,10.804
08/02/2008,2044,10.7575
11/02/2008,2045,10.7736
12/02/2008,2046,10.7465
13/02/2008,2047,10.7509
14/02/2008,2048,10.7413
15/02/2008,2049,10.7653
18/02/2008,2050,10.735
19/02/2008,2051,10.7489
20/02/2008,2052,10.7939
21/02/2008,2053,10.798
22/02/2008,2054,10.7818
25/02/2008,2055,10.7855
26/02/2008,2056,10.743
27/02/2008,2057,10.7344
28/02/2008,2058,10.6813
29/02/2008,2059,10.7243
03/03/2008,2060,10.7046
04/03/2008,2061,10.7098
05/03/2008,2062,10.6978
06/03/2008,2063,10.7649
07/03/2008,2064,10.8383
10/03/2008,2065,10.8478
11/03/2008,2066,10.7965
12/03/2008,2067,10.7735
13/03/2008,2068,10.7778
14/03/2008,2069,10.7613
18/03/2008,2070,10.704
19/03/2008,2071,10.6944
24/03/2008,2072,10.6748
25/03/2008,2073,10.6793
26/03/2008,2074,10.6957
27/03/2008,2075,10.6962
28/03/2008,2076,10.6987
31/03/2008,2077,10.6482
01/04/2008,2078,10.5985
02/04/2008,2079,10.5557
03/04/2008,2080,10.5644
04/04/2008,2081,10.559
07/04/2008,2082,10.5395
08/04/2008,2083,10.561
09/04/2008,2084,10.5552
10/04/2008,2085,10.5503
11/04/2008,2086,10.5337
14/04/2008,2087,10.4919
15/04/2008,2088,10.4843
16/04/2008,2089,10.4579
17/04/2008,2090,10.4828
18/04/2008,2091,10.461
21/04/2008,2092,10.5223
22/04/2008,2093,10.5181
23/04/2008,2094,10.4868
24/04/2008,2095,10.462
25/04/2008,2096,10.4702
28/04/2008,2097,10.4464
29/04/2008,2098,10.5272
30/04/2008,2099,10.5095
02/05/2008,2100,10.4585
05/05/2008,2101,10.4687
06/05/2008,2102,10.4937
07/05/2008,2103,10.539
08/05/2008,2104,10.5465
09/05/2008,2105,10.5666
12/05/2008,2106,10.5058
13/05/2008,2107,10.4835
14/05/2008,2108,10.4884
15/05/2008,2109,10.4769
16/05/2008,2110,10.4266
19/05/2008,2111,10.3792
20/05/2008,2112,10.4002
21/05/2008,2113,10.3644
22/05/2008,2114,10.381
23/05/2008,2115,10.4
26/05/2008,2116,10.3848
27/05/2008,2117,10.3925
28/05/2008,2118,10.3447
29/05/2008,2119,10.3066
30/05/2008,2120,10.3306
02/06/2008,2121,10.3417
03/06/2008,2122,10.2992
04/06/2008,2123,10.3211
05/06/2008,2124,10.3108
06/06/2008,2125,10.3582
09/06/2008,2126,10.362
10/06/2008,2127,10.3847
11/06/2008,2128,10.4268
12/06/2008,2129,10.395
13/06/2008,2130,10.3655
16/06/2008,2131,10.3399
17/06/2008,2132,10.3153
18/06/2008,2133,10.2935
19/06/2008,2134,10.3156
20/06/2008,2135,10.2753
23/06/2008,2136,10.3032
24/06/2008,2137,10.318
25/06/2008,2138,10.2938
26/06/2008,2139,10.2841
27/06/2008,2140,10.3028
30/06/2008,2141,10.3069
01/07/2008,2142,10.3908
02/07/2008,2143,10.3722
03/07/2008,2144,10.3692
04/07/2008,2145,10.3411
07/07/2008,2146,10.3263
08/07/2008,2147,10.3363
09/07/2008,2148,10.2993
10/07/2008,2149,10.3076
11/07/2008,2150,10.312
14/07/2008,2151,10.2925
15/07/2008,2152,10.3229
16/07/2008,2153,10.2608
17/07/2008,2154,10.2311
18/07/2008,2155,10.2047
21/07/2008,2156,10.1708
22/07/2008,2157,10.1178
23/07/2008,2158,10.0552
24/07/2008,2159,10.0264
25/07/2008,2160,10.019
28/07/2008,2161,10.0706
29/07/2008,2162,10.061
30/07/2008,2163,10.034
31/07/2008,2164,10.0353
01/08/2008,2165,9.9705
04/08/2008,2166,9.9335
05/08/2008,2167,9.918
06/08/2008,2168,9.9485
07/08/2008,2169,9.9877
08/08/2008,2170,10.1305
11/08/2008,2171,10.1295
12/08/2008,2172,10.159
13/08/2008,2173,10.1968
14/08/2008,2174,10.1586
15/08/2008,2175,10.1966
18/08/2008,2176,10.1395
19/08/2008,2177,10.1867
20/08/2008,2178,10.1343
21/08/2008,2179,10.1106
22/08/2008,2180,10.0991
25/08/2008,2181,10.1183
26/08/2008,2182,10.173
27/08/2008,2183,10.1421
28/08/2008,2184,10.1822
29/08/2008,2185,10.2847
01/09/2008,2186,10.3423
02/09/2008,2187,10.3781
03/09/2008,2188,10.3852
04/09/2008,2189,10.4658
05/09/2008,2190,10.5143
08/09/2008,2191,10.481
09/09/2008,2192,10.5013
10/09/2008,2193,10.5862
11/09/2008,2194,10.6745
12/09/2008,2195,10.5828
15/09/2008,2196,10.7054
17/09/2008,2197,10.8702
18/09/2008,2198,10.8365
19/09/2008,2199,10.6133
22/09/2008,2200,10.5879
23/09/2008,2201,10.7264
24/09/2008,2202,10.7879
25/09/2008,2203,10.7653
26/09/2008,2204,10.7919
29/09/2008,2205,10.9397
30/09/2008,2206,10.9814
01/10/2008,2207,10.9811
02/10/2008,2208,11.1296
03/10/2008,2209,11.1188
06/10/2008,2210,11.7667
07/10/2008,2211,12.1196
08/10/2008,2212,13.0417
09/10/2008,2213,12.4433
10/10/2008,2214,13.0867
13/10/2008,2215,12.3743
14/10/2008,2216,12.345
15/10/2008,2217,12.7192
16/10/2008,2218,13.0633
17/10/2008,2219,12.8475
20/10/2008,2220,12.7617
21/10/2008,2221,13.1233
22/10/2008,2222,13.5592
23/10/2008,2223,13.5025
24/10/2008,2224,13.4
27/10/2008,2225,13.3083
28/10/2008,2226,13.3692
29/10/2008,2227,12.9142
30/10/2008,2228,12.8342
31/10/2008,2229,12.7125
03/11/2008,2230,12.7875
04/11/2008,2231,12.4862
05/11/2008,2232,12.6042
06/11/2008,2233,12.95
07/11/2008,2234,12.8392
10/11/2008,2235,12.785
11/11/2008,2236,12.9892
12/11/2008,2237,13.0875
13/11/2008,2238,13.1663
14/11/2008,2239,13.0242
18/11/2008,2240,13.195
19/11/2008,2241,13.18
20/11/2008,2242,13.5758
21/11/2008,2243,13.9183
24/11/2008,2244,13.4958
25/11/2008,2245,13.3142
26/11/2008,2246,13.2117
27/11/2008,2247,13.2325
28/11/2008,2248,13.3225
01/12/2008,2249,13.58
02/12/2008,2250,13.53
03/12/2008,2251,13.5996
04/12/2008,2252,13.5358
05/12/2008,2253,13.7567
08/12/2008,2254,13.4597
09/12/2008,2255,13.4921
10/12/2008,2256,13.4722
11/12/2008,2257,13.1821
15/12/2008,2258,13.3317
16/12/2008,2259,13.2717
17/12/2008,2260,13.1275
18/12/2008,2261,13.215
19/12/2008,2262,13.1197
22/12/2008,2263,13.1742
23/12/2008,2264,13.2175
24/12/2008,2265,13.3114
26/12/2008,2266,13.3538
29/12/2008,2267,13.5383
30/12/2008,2268,13.7738
31/12/2008,2269,13.8325
02/01/2009,2270,13.7678
05/01/2009,2271,13.5507
06/01/2009,2272,13.3458
07/01/2009,2273,13.4136
08/01/2009,2274,13.5045
09/01/2009,2275,13.7008
12/01/2009,2276,13.7608
13/01/2009,2277,13.839
14/01/2009,2278,14.1083
15/01/2009,2279,14.2192
16/01/2009,2280,13.9058
19/01/2009,2281,13.9777
20/01/2009,2282,13.9382
21/01/2009,2283,13.9145
22/01/2009,2284,13.9325
23/01/2009,2285,14.095
26/01/2009,2286,13.9342
27/01/2009,2287,14.1675
28/01/2009,2288,14.1513
29/01/2009,2289,14.1975
30/01/2009,2290,14.3097
03/02/2009,2291,14.5404
04/02/2009,2292,14.4667
05/02/2009,2293,14.2945
06/02/2009,2294,14.1778
09/02/2009,2295,14.1392
10/02/2009,2296,14.3575
11/02/2009,2297,14.5313
12/02/2009,2298,14.6013
13/02/2009,2299,14.4326
16/02/2009,2300,14.5288
17/02/2009,2301,14.6118
18/02/2009,2302,14.6725
19/02/2009,2303,14.5505
20/02/2009,2304,14.8163
23/02/2009,2305,14.8528
24/02/2009,2306,14.8327
25/02/2009,2307,14.9275
26/02/2009,2308,14.9322
27/02/2009,2309,15.0698
02/03/2009,2310,15.365
03/03/2009,2311,15.3372
04/03/2009,2312,15.2178
05/03/2009,2313,15.2855
06/03/2009,2314,15.2633
09/03/2009,2315,15.3517
10/03/2009,2316,15.3142
11/03/2009,2317,15.1145
12/03/2009,2318,14.9083
13/03/2009,2319,14.569
17/03/2009,2320,14.0502
18/03/2009,2321,14.1457
19/03/2009,2322,14.08
20/03/2009,2323,14.148
23/03/2009,2324,14.3204
24/03/2009,2325,14.2683
25/03/2009,2326,14.2358
26/03/2009,2327,14.2163
27/03/2009,2328,14.3317
30/03/2009,2329,14.3855
31/03/2009,2330,14.1517
01/04/2009,2331,13.9108
02/04/2009,2332,13.7924
03/04/2009,2333,13.6137
06/04/2009,2334,13.6325
07/04/2009,2335,13.5712
08/04/2009,2336,13.3648
13/04/2009,2337,13.0914
14/04/2009,2338,13.086
15/04/2009,2339,13.1683
16/04/2009,2340,13.0511
17/04/2009,2341,13.1558
20/04/2009,2342,13.32
21/04/2009,2343,13.175
22/04/2009,2344,13.1457
23/04/2009,2345,13.3099
24/04/2009,2346,13.2318
27/04/2009,2347,13.755
28/04/2009,2348,13.8667
29/04/2009,2349,13.6485
30/04/2009,2350,13.8443
04/05/2009,2351,13.35
05/05/2009,2352,13.2242
06/05/2009,2353,13.2268
07/05/2009,2354,13.1103
08/05/2009,2355,13.1067
11/05/2009,2356,13.1008
12/05/2009,2357,13.2208
13/05/2009,2358,13.3177
14/05/2009,2359,13.2983
15/05/2009,2360,13.2058
18/05/2009,2361,13.1363
19/05/2009,2362,12.968
20/05/2009,2363,12.8695
21/05/2009,2364,13.103
22/05/2009,2365,13.1728
25/05/2009,2366,13.1375
26/05/2009,2367,13.1338
27/05/2009,2368,13.159
28/05/2009,2369,13.2337
29/05/2009,2370,13.1667
01/06/2009,2371,13.155
02/06/2009,2372,13.2609
03/06/2009,2373,13.3172
04/06/2009,2374,13.2675
05/06/2009,2375,13.2768
08/06/2009,2376,13.45
09/06/2009,2377,13.4793
10/06/2009,2378,13.6507
11/06/2009,2379,13.4581
12/06/2009,2380,13.3997
15/06/2009,2381,13.4523
16/06/2009,2382,13.3525
17/06/2009,2383,13.4698
18/06/2009,2384,13.3694
19/06/2009,2385,13.3248
22/06/2009,2386,13.3782
23/06/2009,2387,13.3187
24/06/2009,2388,13.3051
25/06/2009,2389,13.2778
26/06/2009,2390,13.2023
29/06/2009,2391,13.1812
30/06/2009,2392,13.1722
01/07/2009,2393,13.0972
02/07/2009,2394,13.1695
03/07/2009,2395,13.2428
06/07/2009,2396,13.2547
07/07/2009,2397,13.2724
08/07/2009,2398,13.4333
09/07/2009,2399,13.5758
10/07/2009,2400,13.7052
13/07/2009,2401,13.8105
14/07/2009,2402,13.7645
15/07/2009,2403,13.6526
16/07/2009,2404,13.587
17/07/2009,2405,13.3895
20/07/2009,2406,13.3158
21/07/2009,2407,13.2879
22/07/2009,2408,13.2312
23/07/2009,2409,13.1915
24/07/2009,2410,13.2247
27/07/2009,2411,13.2167
28/07/2009,2412,13.2825
29/07/2009,2413,13.2643
30/07/2009,2414,13.2223
31/07/2009,2415,13.2125
03/08/2009,2416,13.1293
04/08/2009,2417,13.1073
05/08/2009,2418,13.105
06/08/2009,2419,12.9926
07/08/2009,2420,12.9349
10/08/2009,2421,12.922
11/08/2009,2422,12.9937
12/08/2009,2423,12.997
13/08/2009,2424,12.8658
14/08/2009,2425,12.8766
17/08/2009,2426,12.9963
18/08/2009,2427,12.9555
19/08/2009,2428,12.9159
20/08/2009,2429,12.8733
21/08/2009,2430,12.8227
24/08/2009,2431,12.8274
25/08/2009,2432,12.8975
26/08/2009,2433,13.1378
27/08/2009,2434,13.2462
28/08/2009,2435,13.2579
31/08/2009,2436,13.314
01/09/2009,2437,13.5246
02/09/2009,2438,13.6427
03/09/2009,2439,13.5898
04/09/2009,2440,13.4658
07/09/2009,2441,13.3646
08/09/2009,2442,13.2826
09/09/2009,2443,13.3923
10/09/2009,2444,13.4582
11/09/2009,2445,13.3432
14/09/2009,2446,13.3892
15/09/2009,2447,13.3475
17/09/2009,2448,13.23
18/09/2009,2449,13.2413
21/09/2009,2450,13.353
22/09/2009,2451,13.3186
23/09/2009,2452,13.3733
24/09/2009,2453,13.4549
25/09/2009,2454,13.5243
28/09/2009,2455,13.5042
29/09/2009,2456,13.5513
30/09/2009,2457,13.4928
01/10/2009,2458,13.6242
02/10/2009,2459,13.6773
05/10/2009,2460,13.655
06/10/2009,2461,13.4943
07/10/2009,2462,13.4673
08/10/2009,2463,13.3227
09/10/2009,2464,13.255
12/10/2009,2465,13.2178
13/10/2009,2466,13.1774
14/10/2009,2467,13.0779
15/10/2009,2468,13.0884
16/10/2009,2469,13.1057
19/10/2009,2470,13.084
20/10/2009,2471,12.9407
21/10/2009,2472,12.9196
22/10/2009,2473,12.9495
23/10/2009,2474,12.9798
26/10/2009,2475,13.149
27/10/2009,2476,13.2662
28/10/2009,2477,13.2823
29/10/2009,2478,13.0825
30/10/2009,2479,13.1479
03/11/2009,2480,13.2908
04/11/2009,2481,13.2708
05/11/2009,2482,13.343
06/11/2009,2483,13.3758
09/11/2009,2484,13.2996
10/11/2009,2485,13.2308
11/11/2009,2486,13.1622
12/11/2009,2487,13.2061
13/11/2009,2488,13.1012
17/11/2009,2489,13.0875
18/11/2009,2490,12.9818
19/11/2009,2491,13.0502
20/11/2009,2492,13.0895
23/11/2009,2493,13.0151
24/11/2009,2494,12.9305
25/11/2009,2495,12.866
26/11/2009,2496,12.9475
27/11/2009,2497,12.9139
30/11/2009,2498,12.9157
01/12/2009,2499,12.8557
02/12/2009,2500,12.8026
03/12/2009,2501,12.6658
04/12/2009,2502,12.5969
07/12/2009,2503,12.6558
08/12/2009,2504,12.8399
09/12/2009,2505,12.9862
10/12/2009,2506,12.9739
11/12/2009,2507,12.9253
14/12/2009,2508,12.8105
15/12/2009,2509,12.7234
16/12/2009,2510,12.698
17/12/2009,2511,12.9331
18/12/2009,2512,12.8979
21/12/2009,2513,12.8121
22/12/2009,2514,12.9449
23/12/2009,2515,12.8896
24/12/2009,2516,12.8793
28/12/2009,2517,12.9288
29/12/2009,2518,13.0587
30/12/2009,2519,13.0437
31/12/2009,2520,13.0659
04/01/2010,2521,12.9226
05/01/2010,2522,12.8241
06/01/2010,2523,12.7489
07/01/2010,2524,12.7646
08/01/2010,2525,12.7243
11/01/2010,2526,12.6692
12/01/2010,2527,12.7291
13/01/2010,2528,12.7698
14/01/2010,2529,12.7364
15/01/2010,2530,12.6884
18/01/2010,2531,12.6664
19/01/2010,2532,12.6478
20/01/2010,2533,12.7388
21/01/2010,2534,12.772
22/01/2010,2535,12.9412
25/01/2010,2536,12.9018
26/01/2010,2537,12.8549
27/01/2010,2538,12.9295
28/01/2010,2539,12.9975
29/01/2010,2540,13.0098
02/02/2010,2541,12.8699
03/02/2010,2542,12.9395
04/02/2010,2543,13.0687
05/02/2010,2544,13.1753
08/02/2010,2545,13.164
09/02/2010,2546,13.0836
10/02/2010,2547,13.0601
11/02/2010,2548,13.0609
12/02/2010,2549,12.9764
15/02/2010,2550,12.942
16/02/2010,2551,12.8683
17/02/2010,2552,12.8781
18/02/2010,2553,12.8442
19/02/2010,2554,12.8337
22/02/2010,2555,12.8017
23/02/2010,2556,12.8584
24/02/2010,2557,12.8539
25/02/2010,2558,12.8503
26/02/2010,2559,12.7769
01/03/2010,2560,12.7454
02/03/2010,2561,12.7259
03/03/2010,2562,12.69
04/03/2010,2563,12.7182
05/03/2010,2564,12.6557
08/03/2010,2565,12.6618
09/03/2010,2566,12.6574
10/03/2010,2567,12.6028
11/03/2010,2568,12.6192
12/03/2010,2569,12.5527
16/03/2010,2570,12.5254
17/03/2010,2571,12.4892
18/03/2010,2572,12.4729
19/03/2010,2573,12.5796
22/03/2010,2574,12.6052
23/03/2010,2575,12.5284
24/03/2010,2576,12.5381
25/03/2010,2577,12.5009
26/03/2010,2578,12.5426
29/03/2010,2579,12.464
30/03/2010,2580,12.4145
31/03/2010,2581,12.3306
05/04/2010,2582,12.2658
06/04/2010,2583,12.2454
07/04/2010,2584,12.2218
08/04/2010,2585,12.2488
09/04/2010,2586,12.1997
12/04/2010,2587,12.1808
13/04/2010,2588,12.2122
14/04/2010,2589,12.1827
15/04/2010,2590,12.1934
16/04/2010,2591,12.2356
19/04/2010,2592,12.3064
20/04/2010,2593,12.2188
21/04/2010,2594,12.1896
22/04/2010,2595,12.2405
23/04/2010,2596,12.1973
26/04/2010,2597,12.1575
27/04/2010,2598,12.2278
28/04/2010,2599,12.3698
29/04/2010,2600,12.2465
30/04/2010,2601,12.2626
03/05/2010,2602,12.2605
04/05/2010,2603,12.4288
05/05/2010,2604,12.6635
06/05/2010,2605,12.7884
07/05/2010,2606,12.9179
10/05/2010,2607,12.5297
11/05/2010,2608,12.5025
12/05/2010,2609,12.4351
13/05/2010,2610,12.3501
14/05/2010,2611,12.5684
17/05/2010,2612,12.6926
18/05/2010,2613,12.5787
19/05/2010,2614,12.9138
20/05/2010,2615,13.1412
21/05/2010,2616,13.0338
24/05/2010,2617,12.9588
25/05/2010,2618,13.1819
26/05/2010,2619,12.9955
27/05/2010,2620,12.8846
28/05/2010,2621,12.8589
31/05/2010,2622,12.9146
01/06/2010,2623,12.9012
02/06/2010,2624,12.8625
03/06/2010,2625,12.7644
04/06/2010,2626,12.8603
07/06/2010,2627,12.9202
08/06/2010,2628,12.9288
09/06/2010,2629,12.8093
10/06/2010,2630,12.7441
11/06/2010,2631,12.6748
14/06/2010,2632,12.5974
15/06/2010,2633,12.6001
16/06/2010,2634,12.5878
17/06/2010,2635,12.5925
18/06/2010,2636,12.54
21/06/2010,2637,12.4604
22/06/2010,2638,12.5246
23/06/2010,2639,12.6984
24/06/2010,2640,12.7141
25/06/2010,2641,12.7042
28/06/2010,2642,12.6567
29/06/2010,2643,12.8394
30/06/2010,2644,12.8441
01/07/2010,2645,13.0325
02/07/2010,2646,13.059
05/07/2010,2647,13.0953
06/07/2010,2648,12.9308
07/07/2010,2649,12.8975
08/07/2010,2650,12.8232
09/07/2010,2651,12.7859
12/07/2010,2652,12.8233
13/07/2010,2653,12.714
14/07/2010,2654,12.7176
15/07/2010,2655,12.7795
16/07/2010,2656,12.9013
19/07/2010,2657,12.9162
20/07/2010,2658,12.8549
21/07/2010,2659,12.7798
22/07/2010,2660,12.756
23/07/2010,2661,12.7749
26/07/2010,2662,12.6975
27/07/2010,2663,12.6469
28/07/2010,2664,12.6798
29/07/2010,2665,12.7038
30/07/2010,2666,12.6455
02/08/2010,2667,12.5728
03/08/2010,2668,12.6048
04/08/2010,2669,12.5535
05/08/2010,2670,12.5367
06/08/2010,2671,12.655
09/08/2010,2672,12.6461
10/08/2010,2673,12.6927
11/08/2010,2674,12.7432
12/08/2010,2675,12.7258
13/08/2010,2676,12.7256
16/08/2010,2677,12.6458
17/08/2010,2678,12.5944
18/08/2010,2679,12.6073
19/08/2010,2680,12.7226
20/08/2010,2681,12.7683
23/08/2010,2682,12.8492
24/08/2010,2683,12.936
25/08/2010,2684,13.0453
26/08/2010,2685,12.984
27/08/2010,2686,13.0148
30/08/2010,2687,13.1367
31/08/2010,2688,13.1676
01/09/2010,2689,13.0538
02/09/2010,2690,13.055
03/09/2010,2691,12.9526
06/09/2010,2692,12.9395
07/09/2010,2693,13.0566
08/09/2010,2694,13.0034
09/09/2010,2695,12.9853
10/09/2010,2696,12.9616
13/09/2010,2697,12.8729
14/09/2010,2698,12.8355
15/09/2010,2699,12.7793
20/09/2010,2700,12.7623
21/09/2010,2701,12.7594
22/09/2010,2702,12.6886
23/09/2010,2703,12.6422
24/09/2010,2704,12.5491
27/09/2010,2705,12.5168
28/09/2010,2706,12.5011
29/09/2010,2707,12.4801
30/09/2010,2708,12.5998
01/10/2010,2709,12.5511
04/10/2010,2710,12.5875
05/10/2010,2711,12.5099
06/10/2010,2712,12.4779
07/10/2010,2713,12.5277
08/10/2010,2714,12.4895
11/10/2010,2715,12.4224
12/10/2010,2716,12.432
13/10/2010,2717,12.3683
14/10/2010,2718,12.4101
15/10/2010,2719,12.4276
18/10/2010,2720,12.4135
19/10/2010,2721,12.4818
20/10/2010,2722,12.4117
21/10/2010,2723,12.3613
22/10/2010,2724,12.3877
25/10/2010,2725,12.3205
26/10/2010,2726,12.3859
27/10/2010,2727,12.4776
28/10/2010,2728,12.4023
29/10/2010,2729,12.3387
01/11/2010,2730,12.3452
03/11/2010,2731,12.3041
04/11/2010,2732,12.2381
05/11/2010,2733,12.2055
08/11/2010,2734,12.2483
09/11/2010,2735,12.2068
10/11/2010,2736,12.2714
11/11/2010,2737,12.2596
12/11/2010,2738,12.2626
16/11/2010,2739,12.4353
17/11/2010,2740,12.3783
18/11/2010,2741,12.2924
19/11/2010,2742,12.2996
22/11/2010,2743,12.309
23/11/2010,2744,12.4577
24/11/2010,2745,12.3912
25/11/2010,2746,12.3669
26/11/2010,2747,12.489
29/11/2010,2748,12.5538
30/11/2010,2749,12.4664
01/12/2010,2750,12.3967
02/12/2010,2751,12.3546
03/12/2010,2752,12.3597
06/12/2010,2753,12.3884
07/12/2010,2754,12.4123
08/12/2010,2755,12.4484
09/12/2010,2756,12.4586
10/12/2010,2757,12.4617
13/12/2010,2758,12.3869
14/12/2010,2759,12.3703
15/12/2010,2760,12.3963
16/12/2010,2761,12.4505
17/12/2010,2762,12.4345
20/12/2010,2763,12.417
21/12/2010,2764,12.372
22/12/2010,2765,12.3379
23/12/2010,2766,12.3332
24/12/2010,2767,12.3459
27/12/2010,2768,12.3653
28/12/2010,2769,12.3567
29/12/2010,2770,12.3571
30/12/2010,2771,12.3817
31/12/2010,2772,12.3496
03/01/2011,2773,12.2574
04/01/2011,2774,12.2619
05/01/2011,2775,12.2064
06/01/2011,2776,12.2256
07/01/2011,2777,12.2369
10/01/2011,2778,12.2542
11/01/2011,2779,12.1907
12/01/2011,2780,12.0757
13/01/2011,2781,12.1028
14/01/2011,2782,12.0871
17/01/2011,2783,12.0299
18/01/2011,2784,12.0261
19/01/2011,2785,12.0744
20/01/2011,2786,12.0903
21/01/2011,2787,12.0482
24/01/2011,2788,12.0516
25/01/2011,2789,12.0856
26/01/2011,2790,12.0408
27/01/2011,2791,12.0239
28/01/2011,2792,12.1214
31/01/2011,2793,12.1519
01/02/2011,2794,12.017
02/02/2011,2795,12.019
03/02/2011,2796,12.0499
04/02/2011,2797,11.9946
08/02/2011,2798,11.9937
09/02/2011,2799,12.0432
10/02/2011,2800,12.0937
11/02/2011,2801,12.0635
14/02/2011,2802,12.0461
15/02/2011,2803,12.114
16/02/2011,2804,12.0957
17/02/2011,2805,12.0483
18/02/2011,2806,12.0172
21/02/2011,2807,12.0558
22/02/2011,2808,12.0917
23/02/2011,2809,12.19
24/02/2011,2810,12.173
25/02/2011,2811,12.1235
28/02/2011,2812,12.1062
01/03/2011,2813,12.0929
02/03/2011,2814,12.0981
03/03/2011,2815,12.0368
04/03/2011,2816,12.0064
07/03/2011,2817,12.017
08/03/2011,2818,12.0254
09/03/2011,2819,11.968
10/03/2011,2820,11.9755
11/03/2011,2821,11.9441
14/03/2011,2822,11.9235
15/03/2011,2823,12.0171
16/03/2011,2824,12.071
17/03/2011,2825,12.0925
18/03/2011,2826,12.0615
22/03/2011,2827,11.9885
23/03/2011,2828,12.0004
24/03/2011,2829,11.9555
25/03/2011,2830,11.9505
28/03/2011,2831,11.959
29/03/2011,2832,11.9678
30/03/2011,2833,11.9219
31/03/2011,2834,11.9084
01/04/2011,2835,11.8412
04/04/2011,2836,11.8533
05/04/2011,2837,11.8322
06/04/2011,2838,11.7836
07/04/2011,2839,11.7931
08/04/2011,2840,11.7421
11/04/2011,2841,11.7447
12/04/2011,2842,11.8266
13/04/2011,2843,11.7907
14/04/2011,2844,11.7679
15/04/2011,2845,11.709
18/04/2011,2846,11.7783
19/04/2011,2847,11.6925
20/04/2011,2848,11.6252
25/04/2011,2849,11.6294
26/04/2011,2850,11.5824
27/04/2011,2851,11.5868
28/04/2011,2852,11.5428
29/04/2011,2853,11.5278
02/05/2011,2854,11.5023
03/05/2011,2855,11.5665
04/05/2011,2856,11.6214
05/05/2011,2857,11.6934
06/05/2011,2858,11.609
09/05/2011,2859,11.641
10/05/2011,2860,11.6009
11/05/2011,2861,11.6075
12/05/2011,2862,11.6656
13/05/2011,2863,11.7219
16/05/2011,2864,11.7094
17/05/2011,2865,11.766
18/05/2011,2866,11.7234
19/05/2011,2867,11.6588
20/05/2011,2868,11.6467
23/05/2011,2869,11.7292
24/05/2011,2870,11.7032
25/05/2011,2871,11.6948
26/05/2011,2872,11.6956
27/05/2011,2873,11.6256
30/05/2011,2874,11.6123
31/05/2011,2875,11.578
01/06/2011,2876,11.6277
02/06/2011,2877,11.6739
03/06/2011,2878,11.6689
06/06/2011,2879,11.6983
07/06/2011,2880,11.7196
